Source_File,phone,minTime,maxTime,Preceding Token,Following Token,isWordInitial,Containing Word,Phones Per Second,K,G,B,P,D,T,ʈ,k,g,b,p,d,t,tsʰ,pʲ,tɕʰ,tɕ,ʈʂ,tʰ,kʰ,ʈʂʰ,pʷ,tʷ,ts,pʰ,kʷ,tʲ,tɕʷ
M04B_man_isolated.csv,tʷ,294.8956,294.9456,u˨˩˦,u˥,False,"Interval(294.7856, 295.2456, 普通话)",11.587327553301527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,299.3739,299.4039,n,o˥,False,"Interval(299.1639, 300.0239, 反正)",3.7878787878788076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,300.5439,300.6239,n,a˥,True,"Interval(300.5439, 301.0639, 班主任)",12.977099236641198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,300.7539,300.8039,n,u˨˩˦,False,"Interval(300.5439, 301.0639, 班主任)",15.267175572519058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,301.0639,301.1139,n,ow˥˩,True,"Interval(301.0639, 301.2439, 就是)",15.753424657533854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʲ,301.4339,301.4839,aj˥˩,i˥˩,False,"Interval(301.2439, 301.5439, 外地)",15.454545454545135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,301.8139,301.8439,,ə,True,"Interval(301.8139, 301.8739, 的)",14.699973540047244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,302.31349,302.39349,,a˥,True,"Interval(302.31349, 302.44349, 她)",10.779980596034646,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,kʰ,302.60349,302.84349,ʐ̩˥˩,aw˨˩˦,True,"Interval(302.60349, 302.92349, 考)",11.316377627521534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,302.92349,302.96349,aw˨˩˦,a˥˩,True,"Interval(302.92349, 303.36349, 大学)",9.558823529411669,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,kʰ,303.36349,303.52349,e˧˥,aw˨˩˦,True,"Interval(303.36349, 303.60349, 考)",11.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,303.60349,303.67349,aw˨˩˦,aw˥˩,True,"Interval(303.60349, 303.73349, 到)",11.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,303.73349,303.82349,aw˥˩,j,True,"Interval(303.73349, 304.19349, 天津)",10.550600680865479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,303.94349,304.07349,n,i˥,False,"Interval(303.73349, 304.19349, 天津)",11.818181818181573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,304.19349,304.23349,n,ə,True,"Interval(304.19349, 304.42349, 的)",12.765957446808542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ts,305.52644,305.64644,ow˥˩,aj˥˩,True,"Interval(305.52644, 305.76644, 在)",16.216216216216846,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,306.12644,306.13644,o˧˥,a˨˩˦,True,"Interval(306.12644, 306.22644, 当)",13.76811594202903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,307.45644,307.51644,,a˥˩,True,"Interval(307.45644, 307.66644, 但是)",18.749999999999734,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,307.66644,307.76644,ʐ̩˥˩,j,True,"Interval(307.66644, 307.98644, 天津)",19.79166666666592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,307.89644,307.92644,n,i˥,False,"Interval(307.66644, 307.98644, 天津)",17.647058823529445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,308.35644,308.42644,e˨˩˦,u˥˩,True,"Interval(308.35644, 308.46644, 不)",17.142857142856958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,309.27837,309.31837,ŋ,aj˥,False,"Interval(309.17837, 309.37837, 应该)",17.174425372350225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,309.37837,309.52837,aj˥,a˥˩,True,"Interval(309.37837, 309.76837, 差不多)",20.990964343983606,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,309.57837,309.60837,a˥˩,u˩,False,"Interval(309.37837, 309.76837, 差不多)",18.26086956521685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,309.63837,309.68837,u˩,w,False,"Interval(309.37837, 309.76837, 差不多)",19.811320754716938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,309.79837,309.95837,i˥,a˥˩,True,"Interval(309.79837, 310.01837, 半)",18.858774718464463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,310.11837,310.19837,i˥,a˥˩,True,"Interval(310.11837, 310.25837, 半)",18.88028786886047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,kʰ,321.87787,322.03787,,o˨˩˦,True,"Interval(321.87787, 322.75787, 可能)",3.0534351145038117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,323.72787,323.89787,,a˥,True,"Interval(323.72787, 324.05787, 夹)",8.807045636509041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,324.05787,324.13787,a˥,i˨˩˦,True,"Interval(324.05787, 324.17787, 几)",7.317073170731768,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,324.17787,324.28787,i˨˩˦,y˥˩,True,"Interval(324.17787, 324.41787, 句)",6.9829476418586856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,324.99184,325.12184,,ow˥˩,True,"Interval(324.99184, 325.28184, 就是)",10.798786216429637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,325.28184,325.40184,ʐ̩˥˩,a˥,True,"Interval(325.28184, 325.84184, 掺杂)",12.500000000000437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ts,325.65184,325.70184,n,a˧˥,False,"Interval(325.28184, 325.84184, 掺杂)",10.638297872340665,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,325.84184,325.90184,a˧˥,ə,True,"Interval(325.84184, 325.93184, 的)",9.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,326.08184,326.16184,a˥˩,u˨˩˦,False,"Interval(325.93184, 326.27184, 那种)",7.333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,327.59184,327.67184,,ow˥˩,True,"Interval(327.59184, 327.95184, 就是)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʲ,327.95184,328.06184,ʐ̩˥˩,i˨˩˦,True,"Interval(327.95184, 328.38184, 比如说)",10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,328.38184,328.48184,o˥,a˥˩,True,"Interval(328.38184, 328.66184, 但是)",15.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,329.05184,329.08184,n,o˥˩,True,"Interval(329.05184, 329.14184, 这儿)",12.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,kʰ,329.14184,329.26184,o˥˩,ow˨˩˦,True,"Interval(329.14184, 329.81184, 口头禅)",12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,329.33184,329.38184,ow˨˩˦,ow˧˥,False,"Interval(329.14184, 329.81184, 口头禅)",12.711864406779588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,329.45184,329.51184,ow˧˥,a˧˥,False,"Interval(329.14184, 329.81184, 口头禅)",12.380952380952246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,330.26184,330.33184,,ow˥˩,True,"Interval(330.26184, 330.69184, 就是)",8.571428571428479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,331.29184,331.35184,,a˥˩,True,"Interval(331.29184, 331.56184, 干嘛)",13.103448275861657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,331.56184,331.59184,a˧˥,ow˥,True,"Interval(331.56184, 331.62184, 都)",12.857142857142543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,331.72184,331.82184,aw˨˩˦,a˥,True,"Interval(331.72184, 331.90184, 加)",12.191312166167586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,331.90184,331.94184,a˥,ə,True,"Interval(331.90184, 331.99184, 个)",10.667398145396637,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,333.23293,333.28293,,w,True,"Interval(333.23293, 333.46293, 对)",18.473361412845144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,334.04227,334.09227,n,a˥˩,True,"Interval(334.04227, 334.46227, 干嘛)",14.048012986608253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,334.96227,335.02227,spn,ow˥˩,True,"Interval(334.96227, 335.16227, 就是)",13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,335.16227,335.25227,ʐ̩˥˩,a˥,True,"Interval(335.16227, 335.34227, 加)",13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,335.34227,335.37227,a˥,ə,True,"Interval(335.34227, 335.41227, 个)",11.504424778761107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,335.57227,335.63227,a˧˥,ej˥˩,True,"Interval(335.57227, 335.68227, 这)",12.621359223300608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,335.68227,335.96227,ej˥˩,ow˥˩,True,"Interval(335.68227, 335.99227, 就)",15.555555555554966,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,336.56227,336.70227,,ow˥˩,True,"Interval(336.56227, 337.04227, 就是)",9.677419354838639,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,337.23227,337.41227,e˨˩˦,a˥,True,"Interval(337.23227, 337.66227, 掺杂)",11.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ts,337.52227,337.56227,n,a˧˥,False,"Interval(337.23227, 337.66227, 掺杂)",10.144927536231917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,337.66227,337.69227,a˧˥,ə,True,"Interval(337.66227, 337.73227, 着)",10.402193376774946,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,338.04227,338.07227,e˨˩˦,a˥,True,"Interval(338.04227, 338.19227, 吧)",12.643678160919475,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,338.96937,339.07937,,u˨˩˦,True,"Interval(338.96937, 339.39937, 普通话)",20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʷ,339.11937,339.14937,u˨˩˦,u˥,False,"Interval(338.96937, 339.39937, 普通话)",17.777777777778226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,339.39937,339.43937,a˥˩,ə˥,True,"Interval(339.39937, 339.58937, 跟)",14.492753623188454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,339.58937,339.66937,n,j,True,"Interval(339.58937, 339.88937, 天津)",17.391304347826143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,339.76937,339.79937,n,i˥,False,"Interval(339.58937, 339.88937, 天津)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,340.39937,340.49937,n,a˥,True,"Interval(340.39937, 340.58937, 夹)",16.393442622950452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ts,340.58937,340.62937,a˥,aj˥˩,True,"Interval(340.58937, 340.68937, 在)",13.761467889907856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕʰ,340.77937,340.93937,i˥,i˨˩˦,False,"Interval(340.68937, 340.96937, 一起)",12.379174102767442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,348.31705,348.34705,o˨˩˦,a˨˩˦,True,"Interval(348.31705, 348.56705, 感觉)",7.97101449275365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕʷ,348.46705,348.49705,n,e˧˥,False,"Interval(348.31705, 348.56705, 感觉)",10.144927536231917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʲ,348.56705,348.75705,e˧˥,i˨˩˦,True,"Interval(348.56705, 348.83705, 挺)",11.594202898550764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,349.17705,349.21705,ŋ,ə,True,"Interval(349.17705, 349.26705, 的)",11.864406779660948,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,349.74705,349.87705,,ow˥˩,True,"Interval(349.74705, 350.15705, 就是)",11.01694915254231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,351.05705,351.12705,y˨˩˦,j,False,"Interval(350.92705, 351.23705, 语调)",10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,351.37705,351.48705,ɻ,u˥˩,True,"Interval(351.37705, 351.51705, 不)",10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,351.51705,351.61705,u˥˩,aj˥˩,True,"Interval(351.51705, 351.68705, 太)",12.096774193548299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tsʰ,353.05705,353.16705,e˥,z̩,True,"Interval(353.05705, 353.52705, 词儿)",15.000000000000142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,353.55705,353.58705,,a˥,True,"Interval(353.55705, 353.61705, 它)",14.583333333333357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,353.61705,353.73705,a˥,u˥˩,True,"Interval(353.61705, 353.77705, 不)",15.972222222222248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,353.77705,353.87705,u˥˩,aj˥˩,True,"Interval(353.77705, 353.95705, 太)",17.36111111111114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʲ,354.13705,354.16705,,i˨˩˦,True,"Interval(354.13705, 354.43705, 比如说)",16.666666666666693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,354.43705,354.50705,o˥,ow˥,True,"Interval(354.43705, 354.53705, 都)",19.047619047618696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,354.53705,354.54705,ow˥,ow˥,True,"Interval(354.53705, 354.57705, 都)",19.047619047618696,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,354.57705,354.63705,ow˥,a˥,True,"Interval(354.57705, 354.94705, 加嘛)",19.38776216755107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,354.94705,354.97705,a˩,ej˥˩,True,"Interval(354.94705, 355.10705, 这个)",17.857142857142783,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,355.03705,355.06705,ej˥˩,ə˩,False,"Interval(354.94705, 355.10705, 这个)",18.446601941747044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,357.22803,357.40803,o˥,j,True,"Interval(357.22803, 357.82803, 天津人)",17.322834645669538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,357.54803,357.57803,n,i˥,False,"Interval(357.22803, 357.82803, 天津人)",14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,358.34803,358.45803,a˥˩,ow˥,True,"Interval(358.34803, 358.48803, 都)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,358.54803,358.57803,ow˨˩˦,j,False,"Interval(358.48803, 358.69803, 有点儿)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,359.35803,359.38803,ʐ̩˥˩,ə˩,False,"Interval(359.29803, 359.41803, 似的)",13.301722181795409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,361.79,361.84,o˨˩˦,a˨˩˦,True,"Interval(361.79, 362.14, 感觉)",10.112359550561953,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕʷ,361.97,362.02,n,e˧˥,False,"Interval(361.79, 362.14, 感觉)",10.280373831775767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,362.98,363.01,o˧˥,ə,True,"Interval(362.98, 363.11, 的)",13.79310344827597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,363.16,363.25,,ow˥˩,True,"Interval(363.16, 363.32, 就是)",15.172413793103567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʷ,363.57,363.66,n,u˧˥,True,"Interval(363.57, 363.9, 同学)",17.93103448275876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,363.9,363.95,e˧˥,ʐ̩˥,True,"Interval(363.9, 364.19, 之间)",18.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,364.0,364.04,ʐ̩˥,e˥,False,"Interval(363.9, 364.19, 之间)",18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,364.19,364.24,n,ow˥,True,"Interval(364.19, 364.33, 都)",18.367346938775878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,364.33,364.37,ow˥,o˥˩,True,"Interval(364.33, 364.49, 这么)",17.687074829932328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,364.95,365.01,o˨˩˦,a˨˩˦,True,"Interval(364.95, 365.17, 感觉)",14.285714285714572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕʷ,365.07,365.11,n,e˧˥,False,"Interval(364.95, 365.17, 感觉)",15.833333333334233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,366.01,366.06,,a˥˩,True,"Interval(366.01, 366.19, 但是)",11.111111111111274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,366.39,366.68,o˨˩˦,u˥,True,"Interval(366.39, 366.88, 出来)",14.37519252489967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,366.88,366.92,aj˧˥,ʐ̩˥,True,"Interval(366.88, 367.2739, 之后)",10.677179581947204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,367.55635,367.63635,,a˥,True,"Interval(367.55635, 367.78635, 他们)",12.937307961834989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,369.22635,369.29635,spn,ə˥,True,"Interval(369.22635, 369.38635, 真)",18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,369.38635,369.41635,n,ə˥,True,"Interval(369.38635, 369.51635, 跟)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,371.96635,372.03635,,w,True,"Interval(371.96635, 372.20635, 对)",1.9855058076045138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,386.51739,386.56739,a˨˩˦,ej˨˩˦,True,"Interval(386.51739, 386.61739, 得)",11.475409836065317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,kʰ,386.61739,386.74739,ej˨˩˦,a˥˩,True,"Interval(386.61739, 386.81739, 看)",12.29508196721284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,387.00739,387.10739,ə˧,aw˥,True,"Interval(387.00739, 387.36739, 超市)",13.69938078798828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʲ,388.06297,388.12297,,i˨˩˦,True,"Interval(388.06297, 388.31297, 比如说)",19.36933446966853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,388.83297,388.95297,aj˥˩,u˥˩,True,"Interval(388.83297, 389.08297, 铺)",18.82352941176546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,390.09297,390.15297,aw˨˩˦,a˨˩˦,False,"Interval(389.92297, 390.27297, 老板)",18.09523809523888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,390.27297,390.32297,n,ow˥˩,True,"Interval(390.27297, 390.37297, 就)",16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,kʰ,390.37297,390.44297,ow˥˩,o˨˩˦,True,"Interval(390.37297, 390.59297, 可能)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,390.59297,390.63297,ŋ,ow˥˩,True,"Interval(390.59297, 390.66297, 就)",17.333333333333332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,390.66297,390.76297,ow˥˩,a˨˩˦,True,"Interval(390.66297, 390.85297, 讲)",16.666666666666668,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,390.85297,390.91297,ŋ,j,True,"Interval(390.85297, 391.13297, 天津)",20.535714285714203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,391.02297,391.05297,n,i˥,False,"Interval(390.85297, 391.13297, 天津)",20.40816326530693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕʰ,392.21297,392.30297,ʐ̩˩,y˥˩,True,"Interval(392.21297, 392.35297, 去)",15.463917525773667,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,392.45297,392.48297,a˥˩,u˨˩˦,False,"Interval(392.35297, 392.62297, 那种)",10.666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,392.62297,392.70297,ŋ,a˥˩,True,"Interval(392.62297, 392.82297, 大)",13.571428571428791,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,392.82297,392.89297,a˥˩,aw˥,True,"Interval(392.82297, 393.20297, 超市)",15.000000000000243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʲ,393.30297,393.36297,,i˨˩˦,True,"Interval(393.30297, 393.68297, 比如说)",16.428571428571697,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,394.18297,394.23297,n,a˧˥,False,"Interval(394.00297, 394.39297, 万达)",13.333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,395.51297,395.58297,n,a˥˩,True,"Interval(395.51297, 395.66297, 大)",14.28571428571439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂʰ,395.66297,395.74297,a˥˩,aw˥,True,"Interval(395.66297, 396.05297, 超市)",15.384615384615923,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,396.23297,396.28297,,a˥˩,True,"Interval(396.23297, 396.43297, 大家)",15.909090909090992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,396.35297,396.38297,a˥˩,a˥,False,"Interval(396.23297, 396.43297, 大家)",15.15151515151523,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,396.43297,396.51297,a˥,ow˥,True,"Interval(396.43297, 396.57297, 都)",15.909090909090992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕ,396.63297,396.72297,ʐ̩˥˩,a˨˩˦,True,"Interval(396.63297, 396.82297, 讲)",17.424242424242514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,396.82297,396.85297,ŋ,u˨˩˦,True,"Interval(396.82297, 397.24297, 普通话)",17.910447761194366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʷ,396.96297,397.01297,u˨˩˦,u˥,False,"Interval(396.82297, 397.24297, 普通话)",18.112797446095197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,k,397.34297,397.38297,o˨˩˦,a˨˩˦,True,"Interval(397.34297, 397.56297, 感觉)",18.279569892472985,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tɕʷ,397.49297,397.53297,n,e˧˥,False,"Interval(397.34297, 397.56297, 感觉)",17.685342388228488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,412.12701,412.22701,o˨˩˦,a˥˩,True,"Interval(412.12701, 412.39701, 爸)",12.500000000000266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,t,412.39701,412.43701,a˥˩,ə,True,"Interval(412.39701, 412.47701, 的)",12.820512820512645,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,pʷ,412.68701,412.83701,n,u˥˩,True,"Interval(412.68701, 412.89701, 不)",12.26666281830176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,p,412.89701,412.94701,u˥˩,j,True,"Interval(412.89701, 413.29701, 标准)",13.636363636363354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,ʈʂ,413.10701,413.15701,aw˥,w,False,"Interval(412.89701, 413.29701, 标准)",14.04084806722364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M04B_man_isolated.csv,tʰ,415.22,415.42,,a˥,True,"Interval(415.22, 415.74, 他)",6.976744186046401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
